episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,custom_metrics/num_congested_mean,custom_metrics/num_congested_min,custom_metrics/num_congested_max,custom_metrics/speed_edge_4_mean,custom_metrics/speed_edge_4_min,custom_metrics/speed_edge_4_max,custom_metrics/n_veh_edge4_l0_mean,custom_metrics/n_veh_edge4_l0_min,custom_metrics/n_veh_edge4_l0_max,custom_metrics/n_veh_edge4_l1_mean,custom_metrics/n_veh_edge4_l1_min,custom_metrics/n_veh_edge4_l1_max,custom_metrics/mean_speed_edge2_l0_mean,custom_metrics/mean_speed_edge2_l0_min,custom_metrics/mean_speed_edge2_l0_max,custom_metrics/mean_speed_edge2_l1_mean,custom_metrics/mean_speed_edge2_l1_min,custom_metrics/mean_speed_edge2_l1_max,custom_metrics/mean_speed_edge2_l2_mean,custom_metrics/mean_speed_edge2_l2_min,custom_metrics/mean_speed_edge2_l2_max,custom_metrics/mean_speed_edge2_l3_mean,custom_metrics/mean_speed_edge2_l3_min,custom_metrics/mean_speed_edge2_l3_max,custom_metrics/exit_counter_mean,custom_metrics/exit_counter_min,custom_metrics/exit_counter_max,custom_metrics/net_outflow_2400_time0_0_time1_250_mean,custom_metrics/net_outflow_2400_time0_0_time1_250_min,custom_metrics/net_outflow_2400_time0_0_time1_250_max,custom_metrics/net_outflow_2400_time0_250_time1_500_mean,custom_metrics/net_outflow_2400_time0_250_time1_500_min,custom_metrics/net_outflow_2400_time0_250_time1_500_max,custom_metrics/net_outflow_2400_time0_500_time1_750_mean,custom_metrics/net_outflow_2400_time0_500_time1_750_min,custom_metrics/net_outflow_2400_time0_500_time1_750_max,custom_metrics/net_outflow_2400_time0_750_time1_1000_mean,custom_metrics/net_outflow_2400_time0_750_time1_1000_min,custom_metrics/net_outflow_2400_time0_750_time1_1000_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent
33.359999999999594,33.359999999999594,33.359999999999594,400.0,2,1000,False,1000,2,1,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-05-28,1595793928,116.93964290618896,116.93964290618896,3072,ip-172-31-16-96,172.31.16.96,116.93964290618896,1000,1,0,0f258e88,25_seed=24,8.339999999999916,8.339999999999916,8.339999999999916,57.500953865336655,57.236907730673316,57.765,2.009769169064312,1.9987581141703805,2.0207802239582433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.4,1490.4,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.90695461764798,18.379289072591227,1.621060318999238,1.0,1.0,200,0,1000,446.145,nan,nan,0.005,0.0,nan,95.18855421686746,24.308433734939765
33.359999999999594,33.27999999999961,33.343999999999596,400.0,3,1000,False,2000,5,2,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-07-23,1595794043,115.65535545349121,232.59499835968018,3072,ip-172-31-16-96,172.31.16.96,232.59499835968018,2000,2,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.335999999999917,57.26238154613467,55.99,57.765,2.0186621036224044,1.9983439790710826,2.069198086978935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.4,1490.4,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.73741521175808,21.286789513031078,1.5697225592707007,1.0,1.0,400,0,2000,1256.676,nan,nan,0.005,0.0,nan,96.46363636363637,24.938787878787878
33.359999999999594,33.27999999999961,33.33714285714245,400.0,2,1000,False,3000,7,3,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-09-07,1595794147,103.5804226398468,336.175420999527,3072,ip-172-31-16-96,172.31.16.96,336.175420999527,3000,3,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.334285714285631,57.31955824723905,55.99,57.765,2.015871350999684,1.998208513466297,2.069198086978935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.3714285714284,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.46947278660615,21.31819254438243,1.5490640105407187,1.0,1.0,600,0,3000,423.013,nan,nan,0.005,0.0,nan,96.89523809523808,25.22721088435374
33.359999999999594,33.27999999999961,33.327999999999605,400.0,3,1000,False,4000,10,4,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-10-54,1595794254,107.12960863113403,443.305029630661,3072,ip-172-31-16-96,172.31.16.96,443.305029630661,4000,4,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.331999999999917,57.14294077306734,55.99,57.765,2.022283703667339,1.998208513466297,2.069198086978935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.68,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8301253570863,21.67741780511492,1.5274744112251768,1.0,1.0,800,0,4000,1227.78,nan,nan,0.005,0.0,nan,95.67171052631579,25.57960526315789
33.35999999999962,33.27999999999961,33.33333333333294,400.0,2,1000,False,5000,12,5,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-12-36,1595794356,101.5432960987091,544.8483257293701,3072,ip-172-31-16-96,172.31.16.96,544.8483257293701,5000,5,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.33333333333325,57.1739089775561,55.99,57.765,2.0209038252614517,1.998208513466297,2.069198086978935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.8000000000002,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.04185125557909,21.66295668671425,1.517154080471035,1.0,1.0,1000,0,5000,404.034,nan,nan,0.005,0.0,nan,96.48333333333332,25.97222222222222
33.35999999999962,33.27999999999961,33.333333333332945,400.0,3,1000,False,6000,15,6,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-14-25,1595794465,109.0807740688324,653.9290997982025,3072,ip-172-31-16-96,172.31.16.96,653.9290997982025,6000,6,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.33333333333325,56.20362718204489,47.0675,57.765,2.063822940702333,1.998208513466297,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.4400000000003,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.12163319914193,21.787510101712382,1.5046823376499756,1.0,1.0,1200,0,6000,1240.862,nan,nan,0.005,0.0,nan,96.1458064516129,26.368387096774192
33.35999999999962,33.27999999999961,33.33176470588195,400.0,2,1000,False,7000,17,7,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-16-04,1595794564,98.73317122459412,752.6622710227966,3072,ip-172-31-16-96,172.31.16.96,752.6622710227966,7000,7,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.332941176470506,56.10790633709843,47.0675,57.765,2.067340819919771,1.998208513466297,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.1294117647062,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59210643476693,21.773332385151516,1.4974442377817598,1.0,1.0,1400,0,7000,429.2,nan,nan,0.005,0.0,nan,96.29214285714284,26.752857142857145
33.35999999999962,33.27999999999961,33.3319999999996,400.0,3,1000,False,8000,20,8,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-17-51,1595794671,106.8964421749115,859.5587131977081,3072,ip-172-31-16-96,172.31.16.96,859.5587131977081,8000,8,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.332999999999917,56.31547038653366,47.0675,57.765,2.058458458721451,1.998208513466297,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.3200000000002,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.91510266225637,21.829982834632553,1.4877354274428636,1.0,1.0,1600,0,8000,1181.191,nan,nan,0.005,0.0,nan,96.16315789473684,27.134210526315787
33.35999999999962,33.27999999999961,33.32727272727233,400.0,2,1000,False,9000,22,9,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-19-34,1595794774,103.26770329475403,962.8264164924622,3072,ip-172-31-16-96,172.31.16.96,962.8264164924622,9000,9,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.3318181818181,56.14656398775788,47.0675,57.765,2.064198103163627,1.998208513466297,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.0909090909097,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.55627987403047,21.828295701311784,1.4820680626627947,1.0,1.0,1800,0,9000,480.77,nan,nan,0.005,0.0,nan,96.4123287671233,27.53630136986301
33.35999999999962,33.27999999999961,33.32479999999961,400.0,3,1000,False,10000,25,10,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-21-26,1595794886,111.73019337654114,1074.5566098690033,3072,ip-172-31-16-96,172.31.16.96,1074.5566098690033,10000,10,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.331199999999917,56.225276309226935,47.0675,57.765,2.060827175777099,1.998208513466297,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.9600000000003,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.12646589878996,21.884176339215628,1.4743621664614763,1.0,1.0,2000,0,10000,1233.6,nan,nan,0.005,0.0,nan,96.30377358490566,27.94465408805032
33.35999999999962,33.27999999999961,33.321481481481094,400.0,2,1000,False,11000,27,11,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-23-22,1595795002,116.42996859550476,1190.986578464508,3072,ip-172-31-16-96,172.31.16.96,1190.986578464508,11000,11,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.33037037037029,56.235903990024944,47.0675,57.765,2.0612117645102397,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.5333333333333,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.89673561716639,21.896261354582414,1.47063636896316,1.0,1.0,2200,20000,11000,446.984,21.226,35.873,0.005,2787.633,100.0,96.14242424242424,28.461212121212125
33.35999999999962,33.27999999999961,33.32266666666628,400.0,3,1000,False,12000,30,12,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-25-24,1595795124,121.39873766899109,1312.3853161334991,3072,ip-172-31-16-96,172.31.16.96,1312.3853161334991,12000,12,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.330666666666586,56.27773025768912,47.0675,57.765,2.0593960978436914,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.72,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.60224904186518,21.94833227504159,1.466095480701367,1.0,1.0,2400,40000,12000,1219.185,20.215,31.433,0.005,3181.371,100.0,96.12325581395352,28.784302325581393
33.35999999999962,33.27999999999961,33.324999999999605,400.0,2,1000,False,13000,32,13,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-27-14,1595795234,110.5860447883606,1422.9713609218597,3072,ip-172-31-16-96,172.31.16.96,1422.9713609218597,13000,13,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.331249999999919,55.98255961658354,47.0675,57.765,2.072226127530032,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.8249999999998,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.41853825438764,21.958655072984133,1.4637567307201838,1.0,1.0,2600,60000,13000,443.357,20.858,32.482,0.004,3078.646,100.0,96.15732484076433,29.082165605095533
33.35999999999962,33.27999999999961,33.32342857142818,400.0,3,1000,False,14000,35,14,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-29-15,1595795355,120.69820308685303,1543.6695640087128,3072,ip-172-31-16-96,172.31.16.96,1543.6695640087128,14000,14,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.33085714285706,55.84284022087638,47.0675,57.765,2.07808090865965,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.9600000000003,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.16942356866099,22.00155782440082,1.4610225319607346,1.0,1.0,2800,80000,14000,1283.314,23.923,31.374,0.005,3187.352,100.0,96.07499999999999,29.422674418604654
33.35999999999962,33.27999999999961,33.32324324324285,400.0,2,1000,False,15000,37,15,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-31-12,1595795472,116.57289147377014,1660.242455482483,3072,ip-172-31-16-96,172.31.16.96,1660.242455482483,15000,15,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.330810810810728,55.94728129001821,47.0675,57.795,2.0737507427573867,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.037837837838,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0358909079367,22.010946031043346,1.459686324237109,1.0,1.0,3000,100000,15000,442.594,23.845,33.488,0.005,2986.16,100.0,96.16545454545457,29.775151515151514
33.35999999999962,33.27999999999961,33.3259999999996,400.0,3,1000,False,16000,40,16,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-33-14,1595795594,122.35753893852234,1782.5999944210052,3072,ip-172-31-16-96,172.31.16.96,1782.5999944210052,16000,16,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.331499999999917,55.78661019326684,47.0675,57.795,2.0804322143796403,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.1399999999999,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86160245565092,22.043669721595204,1.4583332372805526,1.0,1.0,3200,120000,16000,1286.738,20.777,30.643,0.005,3263.428,100.0,96.1183908045977,30.14540229885058
33.35999999999962,33.27999999999961,33.327619047618654,400.0,2,1000,False,17000,42,17,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-35-05,1595795705,111.43343997001648,1894.0334343910217,3072,ip-172-31-16-96,172.31.16.96,1894.0334343910217,17000,17,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.33190476190468,55.77290256501603,47.0675,57.795,2.081010610738268,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.2000000000003,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7511747820685,22.0514633539278,1.4578537933583728,1.0,1.0,3400,140000,17000,409.593,19.384,32.622,0.005,3065.425,100.0,96.18354430379746,30.50822784810126
33.35999999999962,33.27999999999961,33.32977777777739,400.0,3,1000,False,18000,45,18,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-37-04,1595795824,118.93291306495667,2012.9663474559784,3072,ip-172-31-16-96,172.31.16.96,2012.9663474559784,18000,18,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.332444444444361,55.68582017179274,47.0675,57.795,2.084754392655941,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.2800000000002,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5906594770316,22.08071200671337,1.45727536583641,1.0,1.0,3600,160000,18000,1227.984,19.665,32.984,0.005,3031.767,100.0,96.00059523809523,30.863095238095237
33.35999999999962,33.27999999999961,33.33106382978685,400.0,2,1000,False,19000,47,19,50b760f4a0be488192b5d6f4bffabb33,2020-07-26_20-38-58,1595795938,113.1603627204895,2126.126710176468,3072,ip-172-31-16-96,172.31.16.96,2126.126710176468,19000,19,0,0f258e88,25_seed=24,8.319999999999917,8.339999999999916,8.332765957446727,55.51381718575901,47.0675,57.795,2.0927450135465837,1.9975989714512246,2.484799035060638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.327659574468,1483.2,1490.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.49260317542459,22.09049304083855,1.4570567647090396,1.0,1.0,3800,180000,19000,462.2,20.566,32.305,0.004,3095.503,100.0,96.08322981366459,31.234782608695646
