episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,custom_metrics/num_congested_mean,custom_metrics/num_congested_min,custom_metrics/num_congested_max,custom_metrics/speed_edge_4_mean,custom_metrics/speed_edge_4_min,custom_metrics/speed_edge_4_max,custom_metrics/n_veh_edge4_l0_mean,custom_metrics/n_veh_edge4_l0_min,custom_metrics/n_veh_edge4_l0_max,custom_metrics/n_veh_edge4_l1_mean,custom_metrics/n_veh_edge4_l1_min,custom_metrics/n_veh_edge4_l1_max,custom_metrics/mean_speed_edge2_l0_mean,custom_metrics/mean_speed_edge2_l0_min,custom_metrics/mean_speed_edge2_l0_max,custom_metrics/mean_speed_edge2_l1_mean,custom_metrics/mean_speed_edge2_l1_min,custom_metrics/mean_speed_edge2_l1_max,custom_metrics/mean_speed_edge2_l2_mean,custom_metrics/mean_speed_edge2_l2_min,custom_metrics/mean_speed_edge2_l2_max,custom_metrics/mean_speed_edge2_l3_mean,custom_metrics/mean_speed_edge2_l3_min,custom_metrics/mean_speed_edge2_l3_max,custom_metrics/exit_counter_mean,custom_metrics/exit_counter_min,custom_metrics/exit_counter_max,custom_metrics/net_outflow_2400_time0_0_time1_250_mean,custom_metrics/net_outflow_2400_time0_0_time1_250_min,custom_metrics/net_outflow_2400_time0_0_time1_250_max,custom_metrics/net_outflow_2400_time0_250_time1_500_mean,custom_metrics/net_outflow_2400_time0_250_time1_500_min,custom_metrics/net_outflow_2400_time0_250_time1_500_max,custom_metrics/net_outflow_2400_time0_500_time1_750_mean,custom_metrics/net_outflow_2400_time0_500_time1_750_min,custom_metrics/net_outflow_2400_time0_500_time1_750_max,custom_metrics/net_outflow_2400_time0_750_time1_1000_mean,custom_metrics/net_outflow_2400_time0_750_time1_1000_min,custom_metrics/net_outflow_2400_time0_750_time1_1000_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent
136.31999999999547,133.4399999999949,134.8799999999952,400.0,2,1000,False,1000,2,1,4864eb115f114568827df9e5edfcbcfd,2020-07-26_19-58-47,1595793527,138.76212859153748,138.76212859153748,3059,ip-172-31-29-49,172.31.29.49,138.76212859153748,1000,1,0,13b151f4,18_seed=17,8.339999999999916,8.519999999999918,8.429999999999918,47.52650561097256,42.795511221945134,52.2575,2.614872177009917,2.2516305185930285,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.8000000000002,1490.4,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.49416546435742,21.70728779696561,2.3612049552467798,1.0,1.0,200,0,1000,556.882,nan,nan,0.005,0.0,nan,95.4277777777778,24.71464646464647
136.31999999999547,133.4399999999949,134.0159999999954,400.0,3,1000,False,2000,5,2,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-01-00,1595793660,132.14035511016846,270.90248370170593,3059,ip-172-31-29-49,172.31.29.49,270.90248370170593,2000,2,0,13b151f4,18_seed=17,8.339999999999916,8.519999999999918,8.375999999999916,50.031102244389025,42.795511221945134,54.7125,2.3993572022933014,2.1237045854693353,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.3600000000001,1490.4,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.33203762612143,24.24709800651413,2.20868938454678,1.0,1.0,400,0,2000,1438.626,nan,nan,0.005,0.0,nan,95.42887700534757,26.247593582887703
136.31999999999547,133.11999999999554,133.80571428570968,400.0,2,1000,False,3000,7,3,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-03-01,1595793781,121.52413320541382,392.42661690711975,3059,ip-172-31-29-49,172.31.29.49,392.42661690711975,3000,3,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.362857142857061,51.24257303170644,42.795511221945134,57.425,2.3271440816907663,2.0096099271901453,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.6285714285714,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.8358484481989,24.16987526105802,2.152625821991915,1.0,1.0,600,0,3000,500.499,nan,nan,0.005,0.0,nan,95.26473988439308,27.740462427745666
136.31999999999547,133.11999999999554,133.63199999999537,400.0,3,1000,False,4000,10,4,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-05-06,1595793906,124.84760546684265,517.2742223739624,3059,ip-172-31-29-49,172.31.29.49,517.2742223739624,4000,4,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.351999999999917,51.786301122194516,42.795511221945134,57.425,2.287541486466794,2.0096099271901453,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.44,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.02477558415528,24.40167112945286,2.0929849141767405,1.0,1.0,800,0,4000,1255.239,nan,nan,0.005,0.0,nan,92.2994350282486,28.760451977401132
136.31999999999547,133.11999999999554,133.57333333332872,400.0,2,1000,False,5000,12,5,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-06-59,1595794019,112.77954149246216,630.0537638664246,3059,ip-172-31-29-49,172.31.29.49,630.0537638664246,5000,5,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.348333333333251,52.33983426849542,42.795511221945134,57.4725,2.2583105374057246,2.009277588473668,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.6000000000001,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96170999439813,24.3218247969599,2.060596429544174,1.0,1.0,1000,0,5000,507.959,nan,nan,0.005,0.0,nan,89.240625,29.316250000000004
136.31999999999547,133.11999999999554,133.5253333333287,400.0,3,1000,False,6000,15,6,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-08-57,1595794137,118.52587127685547,748.57963514328,3059,ip-172-31-29-49,172.31.29.49,748.57963514328,6000,6,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.345333333333253,52.695200748129665,42.795511221945134,57.4725,2.238055520398236,2.009277588473668,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.7600000000004,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.57243975668555,24.33961282275154,2.0210640399471966,1.0,1.0,1200,0,6000,1294.421,nan,nan,0.005,0.0,nan,87.4422619047619,30.216666666666665
136.31999999999547,133.11999999999554,133.49647058823066,400.0,2,1000,False,7000,17,7,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-10-48,1595794248,110.71922540664673,859.2988605499268,3059,ip-172-31-29-49,172.31.29.49,859.2988605499268,7000,7,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.343529411764623,53.15620654246736,42.795511221945134,57.4725,2.215519586480592,2.009277588473668,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.9411764705885,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.78794569263131,24.25124920983493,1.9989825300876536,1.0,1.0,1400,0,7000,416.794,nan,nan,0.005,0.0,nan,87.21019108280255,30.83184713375797
136.31999999999547,133.11999999999554,133.48799999999534,400.0,3,1000,False,8000,20,8,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-12-44,1595794364,116.19875764846802,975.4976181983948,3059,ip-172-31-29-49,172.31.29.49,975.4976181983948,8000,8,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.342999999999918,53.57077556109725,42.795511221945134,57.4725,2.1942142497564894,2.009277588473668,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.5600000000004,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.72553743274435,24.21303363646532,1.9713899433432718,1.0,1.0,1600,0,8000,1256.834,nan,nan,0.004,0.0,nan,87.61090909090909,30.9
136.31999999999547,133.11999999999554,133.4836363636317,400.0,2,1000,False,9000,22,9,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-14-33,1595794473,108.33781862258911,1083.835436820984,3059,ip-172-31-29-49,172.31.29.49,1083.835436820984,9000,9,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.34272727272719,53.62763687372476,42.795511221945134,57.4725,2.1893516870369036,2.009277588473668,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.3636363636367,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.09639407037251,24.14039226897177,1.9556071199841625,1.0,1.0,1800,0,9000,473.111,nan,nan,0.004,0.0,nan,87.13571428571429,30.9461038961039
136.31999999999547,133.11999999999554,133.4783999999953,400.0,3,1000,False,10000,25,10,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-16-32,1595794592,119.1349458694458,1202.9703826904297,3059,ip-172-31-29-49,172.31.29.49,1202.9703826904297,10000,10,0,13b151f4,18_seed=17,8.319999999999917,8.519999999999918,8.342399999999918,53.7652204488778,42.795511221945134,57.4725,2.1812321686306784,2.009277588473668,2.978113835426805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.1280000000002,1483.2,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.29063473634201,24.089515077208024,1.9350868110172497,1.0,1.0,2000,0,10000,1211.406,nan,nan,0.004,0.0,nan,86.93431952662722,30.750887573964494
136.31999999999547,30.39999999999944,128.03555555555127,400.0,2,1000,False,11000,27,11,4864eb115f114568827df9e5edfcbcfd,2020-07-26_20-18-21,1595794701,109.31502223014832,1312.285404920578,3059,ip-172-31-29-49,172.31.29.49,1312.285404920578,11000,11,0,13b151f4,18_seed=17,1.9000000000000015,8.519999999999918,8.002222222222146,50.738907823035014,8.065,57.4725,2.2934594536067476,0.5453228247876442,6.847278206827599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0000000000002,0.0,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.77536617468971,24.027659442830537,1.9228554167076926,1.0,1.0,2200,20000,11000,436.765,16.815,13.074,0.004,7648.954,100.0,86.23161290322581,30.55032258064516
